Tair,tr,RH,vel,clo,Met,thermal_sensation,thermal_preference,Âge,Sexe,cooling type,Building_type,Tout,clim,Season,lat,lon,TSV_3p,Climate,pmv,ppd,set,pet,pts_pet,pts_set,apmv,epmv,apts,epts
29.6,31.550777,71.0,0.0196,0.601441,1.877133,1,-1,37.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,33.7,35.97,0.6065179999999999,0.0,,,8.702890648341796,0.0
31.4,30.068003,70.2,0.2025,0.601441,1.006826,1,-1,37.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,32.2,32.74,0.4469559999999999,0.0,,,7.202890648341796,0.0
31.4,31.740432,68.5,0.2916,0.601441,1.006826,1,-1,37.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,31.9,33.01,0.46029399999999976,0.0,,,6.902890648341792,0.0
30.7,31.9959,66.9,0.1225,0.601441,1.006826,1,-1,37.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,33.1,33.24,0.4716560000000001,0.0,,,8.102890648341795,0.0
31.4,31.732488,64.9,0.2025,0.578301,1.877133,1,-1,37.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,34.3,35.15,0.5660099999999999,0.0,,,9.30289064834179,0.0
31.4,31.740432,64.8,0.2916,0.601441,0.887372,1,-1,37.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,,32.31,0.4257139999999999,,,,,
30.3,30.415493,68.9,0.36,0.205619,0.767918,0,0,32.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,,29.99,0.3111059999999999,,,,,
30.4,30.4,67.7,0.36,0.205619,0.767918,0,0,32.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,,29.94,0.3086359999999999,,,,,
30.8,30.683619,66.6,0.3969,0.258914,1.877133,0,-1,32.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,30.1,32.74,0.4469559999999999,0.0,,,5.102890648341795,0.0
32.7,32.905728,59.2,0.0225,0.424925,1.877133,1,-1,32.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,33.4,37.62,0.6880279999999996,0.0,,,8.402890648341792,0.0
32.6,32.828454,58.2,0.3249,0.205619,1.877133,0,-1,32.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,30.6,34.52,0.534888,0.0,,,5.602890648341795,0.0
32.5,32.737696,59.2,0.5184,0.205619,0.767918,0,0,32.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,,31.2,0.3708799999999999,,,,,
31.8,32.137604,63.0,0.2601,0.258914,1.877133,0,0,32.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,31.0,34.57,0.5373579999999998,0.0,,,6.002890648341793,0.0
31.9,31.786532,61.8,0.2916,0.258914,1.877133,0,0,32.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,30.8,34.19,0.5185859999999998,0.0,,,5.802890648341794,0.0
31.4,31.514411,64.3,0.3249,0.205619,1.877133,0,0,32.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,29.9,33.62,0.49042799999999964,0.0,,,4.902890648341792,0.0
31.0,31.443443,66.5,0.2025,0.205619,1.006826,0,0,32.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,29.1,32.1,0.41534000000000004,0.0,,,4.102890648341795,0.0
29.9,30.017122,75.2,0.4225,0.60249,0.887372,0,0,25.0,Female,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,1.23,36.8,,30.64,0.34321599999999997,,1.07,0.0,,
30.5,30.5,73.3,0.4225,0.60249,0.887372,1,-1,25.0,Female,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,,31.27,0.37433799999999984,,,,,
30.8,30.565949,72.0,0.4225,0.60249,1.006826,0,0,25.0,Female,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,30.5,31.79,0.40002599999999977,0.0,,,5.502890648341793,0.0
31.0,31.0,70.8,0.3249,0.60249,1.006826,0,0,25.0,Female,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,31.3,32.38,0.4291720000000001,0.0,,,6.302890648341794,0.0
31.1,31.333805,67.7,0.4225,0.60249,1.006826,0,0,25.0,Female,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,30.6,31.99,0.4099059999999999,0.0,,,5.602890648341795,0.0
31.4,31.271307,66.4,1.0201,0.60249,0.767918,0,0,25.0,Female,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,,30.72,0.3471679999999999,,,,,
31.3,31.418775,66.2,0.5041,0.60249,1.006826,1,0,25.0,Female,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,30.3,31.85,0.40298999999999996,0.0,,,5.302890648341794,0.0
31.0,31.23074,66.5,0.36,0.60249,1.877133,0,0,25.0,Female,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,34.3,34.08,0.5131519999999998,0.0,,,9.30289064834179,0.0
30.9,31.132005,67.3,0.3844,0.60249,1.006826,1,0,25.0,Female,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,30.5,31.77,0.3990379999999998,0.0,,,5.502890648341793,0.0
30.8,31.146152,67.6,0.36,0.62363,1.12628,1,0,25.0,Female,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,31.4,32.14,0.4173159999999998,0.0,,,6.402890648341792,0.0
31.0,30.76789,68.5,0.3844,0.60249,1.006826,0,0,25.0,Female,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,30.5,31.83,0.40200199999999975,0.0,,,5.502890648341793,0.0
30.4,30.723439,70.1,0.1156,0.60249,0.887372,1,0,25.0,Female,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,,32.36,0.4281839999999999,,,,,
30.0,30.665674,70.1,0.2025,0.60249,0.767918,0,0,25.0,Female,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,,31.13,0.3674219999999999,,,,,
31.2,31.2,69.9,0.0324,0.601441,1.006826,0,0,47.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,33.5,34.34,0.5259960000000001,0.0,,,8.502890648341793,0.0
31.3,31.3,69.9,0.0324,0.601441,1.006826,0,0,47.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,33.6,34.47,0.5324179999999998,0.0,,,8.602890648341795,0.0
31.4,31.191773,70.3,0.04,0.601441,1.006826,1,-1,47.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,33.7,34.43,0.5304419999999999,0.0,,,8.702890648341796,0.0
31.4,31.4,69.5,0.0225,0.601441,1.006826,0,0,47.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,33.7,34.71,0.5442739999999999,0.0,,,8.702890648341796,0.0
31.4,31.4,70.1,0.0169,0.601441,1.006826,1,-1,47.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,33.8,34.85,0.5511899999999998,0.0,,,8.80289064834179,0.0
31.4,31.4,68.4,0.0225,0.601441,1.006826,1,-1,47.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,33.5,34.61,0.5393339999999998,0.0,,,8.502890648341793,0.0
31.4,31.4,68.5,0.0121,0.601441,1.006826,1,-1,47.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,33.6,34.8,0.5487199999999997,0.0,,,8.602890648341795,0.0
31.4,31.4,68.2,0.0169,0.601441,1.006826,1,-1,47.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,33.5,34.69,0.5432859999999997,0.0,,,8.502890648341793,0.0
30.8,28.930903,73.7,0.1681,0.601441,0.887372,1,-1,37.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,,31.82,0.401508,,,,,
31.0,28.999964,73.2,0.2025,0.601441,1.877133,1,-1,37.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,34.6,34.34,0.5259960000000001,0.0,,,9.602890648341795,0.0
30.7,31.460105,73.2,0.1369,0.601441,1.006826,1,-1,37.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,33.6,33.45,0.48202999999999996,0.0,,,8.602890648341795,0.0
29.9,31.447101,71.6,0.0256,0.601441,1.006826,1,-1,37.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,32.7,33.78,0.498332,0.0,,,7.702890648341796,0.0
31.4,31.074153,70.9,0.1369,0.601441,0.767918,1,-1,37.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,,33.03,0.46128199999999997,,,,,
30.3,31.532073,68.4,0.0196,0.601441,0.767918,1,-1,37.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,,33.34,0.476596,,,,,
30.0,30.0,74.5,0.5776,0.69762,1.12628,0,-1,25.0,Female,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,1.72,62.8,30.6,31.08,0.3649519999999997,0.0,1.43,0.0,5.602890648341795,0.0
30.2,30.2,73.3,0.5776,0.67648,1.877133,0,0,25.0,Female,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,33.7,33.09,0.46424599999999994,0.0,,,8.702890648341796,0.0
31.0,31.0,66.9,0.4225,0.69762,1.006826,-1,1,25.0,Female,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,-1,BWh,,,31.0,31.89,0.40496599999999994,0.0,,,6.002890648341793,0.0
30.9,30.538375,68.5,0.5776,0.69762,0.767918,0,0,25.0,Female,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,,30.85,0.35358999999999985,,,,,
30.6,30.473468,70.3,0.8836,0.60249,0.887372,0,0,25.0,Female,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,,30.3,0.32641999999999993,,,,,
30.0,30.435819,71.2,0.1444,0.60249,1.006826,0,0,25.0,Female,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,1.83,68.7,32.1,32.08,0.41435199999999983,0.0,1.5,0.0,7.102890648341795,0.0
30.1,30.337955,72.7,0.5041,0.60249,0.767918,0,-1,25.0,Female,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,,30.33,0.3279019999999997,,,,,
31.0,28.813168,72.3,0.9801,0.601441,1.006826,1,-1,37.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,28.6,30.41,0.33185399999999987,0.0,,,3.602890648341795,0.0
29.9,31.874203,69.3,0.1681,0.601441,1.006826,1,-1,37.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,1,BWh,1.99,76.4,32.1,32.39,0.4296659999999999,0.0,1.61,0.0,7.102890648341795,0.0
31.0,29.714757,69.2,0.4096,0.601441,1.877133,1,-1,37.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,34.2,33.53,0.4859819999999999,0.0,,,9.202890648341796,0.0
32.2,30.071039,68.4,0.81,0.601441,1.006826,1,-1,37.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,30.2,32.03,0.41188199999999986,0.0,,,5.202890648341793,0.0
31.3,31.743315,64.0,0.2025,0.601441,1.877133,1,-1,37.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,34.3,35.02,0.559588,0.0,,,9.30289064834179,0.0
31.0,30.682222,64.4,0.0729,0.601441,0.887372,1,-1,37.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,,32.67,0.44349799999999995,,,,,
30.7,32.658958,61.0,0.0256,0.601441,1.877133,1,-1,37.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,33.7,36.42,0.6287479999999999,0.0,,,8.702890648341796,0.0
32.9,32.9,56.0,0.04,0.258914,0.887372,0,0,32.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,,34.49,0.533406,,,,,
32.7,33.037273,54.6,0.2601,0.258914,0.767918,0,0,32.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,,32.06,0.41336400000000006,,,,,
32.5,33.164079,54.2,0.2025,0.258914,0.767918,0,0,32.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,,32.24,0.42225599999999996,,,,,
32.1,32.428013,58.9,0.16,0.258914,0.767918,0,0,32.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,,32.43,0.43164199999999986,,,,,
32.4,32.912061,58.3,0.0169,0.258914,0.767918,0,0,32.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,,34.51,0.5343939999999998,,,,,
31.6,31.6,63.5,0.3969,0.205619,1.877133,0,0,32.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,30.0,33.4,0.47955999999999976,0.0,,,5.002890648341793,0.0
31.3,31.414425,63.6,0.3249,0.205619,0.767918,0,0,32.0,Male,Naturally Ventilated,Office,30.083333,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,,30.82,0.35210799999999987,,,,,
29.5,30.47051,66.5,0.1156,0.67648,1.877133,-1,0,25.0,Female,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,-1,BWh,,,33.5,33.83,0.5008019999999997,0.0,,,8.502890648341793,0.0
32.2,31.818458,50.8,0.9409,0.69762,1.12628,1,-1,25.0,Female,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,29.9,31.14,0.3679159999999999,0.0,,,4.902890648341792,0.0
31.8,31.910809,53.2,0.2025,0.60249,0.887372,2,-1,25.0,Female,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,,31.96,0.4084239999999999,,,,,
32.0,32.119278,58.3,0.5329,0.62363,1.12628,0,-1,25.0,Female,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,30.9,32.29,0.42472599999999994,0.0,,,5.902890648341792,0.0
32.6,32.023788,53.5,0.36,0.69762,0.887372,0,0,25.0,Female,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,,32.35,0.4276899999999999,,,,,
31.1,31.706967,53.2,0.0049,0.62363,1.006826,0,0,25.0,Female,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,31.9,33.56,0.4874639999999999,0.0,,,6.902890648341792,0.0
31.0,31.356369,62.2,0.5041,0.60249,1.006826,0,0,25.0,Female,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,29.6,31.09,0.36544599999999994,0.0,,,4.602890648341795,0.0
31.5,31.217244,61.4,1.8769,0.60249,1.006826,0,0,25.0,Female,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,28.1,30.24,0.32345599999999974,0.0,,,3.102890648341795,0.0
31.7,31.313982,62.3,1.0201,0.60249,1.006826,0,0,25.0,Female,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,29.1,31.02,0.36198799999999975,0.0,,,4.102890648341795,0.0
30.9,31.135756,65.7,0.4624,0.60249,0.767918,0,0,25.0,Female,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,,30.88,0.35507199999999983,,,,,
30.8,31.050767,64.2,0.8281,0.60249,0.767918,0,0,25.0,Female,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,,30.04,0.31357599999999985,,,,,
30.6,30.839048,65.2,0.5329,0.60249,0.767918,0,0,25.0,Female,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,,30.29,0.32592599999999994,,,,,
30.0,29.878336,68.5,0.6241,0.601441,1.006826,0,0,47.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,0,BWh,1.41,46.0,28.4,29.9,0.3066599999999997,0.0,1.21,0.0,3.402890648341792,0.0
31.2,31.2,59.7,1.5625,0.601441,1.006826,0,0,47.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,27.9,29.9,0.3066599999999997,0.0,,,2.902890648341792,0.0
31.4,31.626983,65.1,0.2916,0.601441,1.006826,1,-1,47.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,31.4,32.59,0.439546,0.0,,,6.402890648341792,0.0
31.8,31.8,59.1,0.9409,0.601441,1.006826,0,0,47.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,29.2,31.07,0.36445799999999995,0.0,,,4.202890648341793,0.0
32.6,32.082122,55.6,1.0816,0.601441,1.006826,0,0,47.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,29.5,31.49,0.3852059999999997,0.0,,,4.502890648341793,0.0
31.7,31.7,59.7,1.3456,0.601441,1.006826,2,-1,47.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,28.6,30.68,0.34519199999999994,0.0,,,3.602890648341795,0.0
32.4,32.4,62.7,0.9409,0.601441,1.006826,0,-1,47.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,30.3,32.33,0.4267019999999997,0.0,,,5.302890648341794,0.0
31.8,31.90718,64.4,0.1024,0.601441,1.006826,0,0,47.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,33.6,34.02,0.5101880000000001,0.0,,,8.602890648341795,0.0
30.7,30.476903,62.7,0.2209,0.601441,1.006826,1,-1,37.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,30.7,31.45,0.38322999999999974,0.0,,,5.702890648341793,0.0
31.4,30.368922,58.8,0.3249,0.578301,1.006826,1,-1,37.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,29.9,31.15,0.3684099999999999,0.0,,,4.902890648341792,0.0
30.7,31.677119,63.1,0.1369,0.601441,1.006826,1,-1,37.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,32.5,32.61,0.44053399999999976,0.0,,,7.502890648341793,0.0
31.4,31.736866,53.7,0.25,0.601441,1.006826,1,-1,37.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,30.7,31.63,0.39212199999999986,0.0,,,5.702890648341793,0.0
31.6,31.71083,55.6,0.2025,0.601441,1.877133,1,-1,37.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,33.4,34.41,0.5294539999999996,0.0,,,8.402890648341792,0.0
31.4,31.724031,55.2,0.1225,0.601441,1.006826,1,-1,37.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,32.2,32.56,0.438064,0.0,,,7.202890648341796,0.0
32.6,31.906614,58.7,0.3721,0.578301,1.877133,1,-1,37.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,34.4,34.99,0.558106,0.0,,,9.402890648341792,0.0
31.4,33.361668,56.2,0.1521,0.601441,1.877133,1,-1,37.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,33.8,35.46,0.581324,0.0,,,8.80289064834179,0.0
33.0,33.235644,51.8,0.4761,0.258914,1.006826,0,-1,32.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,28.5,31.67,0.39409800000000006,0.0,,,3.5028906483417934,0.0
33.2,33.431896,50.8,0.3969,0.205619,0.887372,0,0,32.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,,31.64,0.39261599999999985,,,,,
33.0,33.241929,46.8,0.6241,0.205619,0.767918,0,0,32.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,,30.0,0.3115999999999999,,,,,
33.0,33.263734,49.3,1.2544,0.205619,0.767918,0,0,32.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,,29.43,0.28344199999999997,,,,,
32.3,32.634794,56.0,0.2304,0.258914,1.006826,0,0,32.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,29.8,32.44,0.43213599999999985,0.0,,,4.802890648341794,0.0
32.2,33.085513,55.6,0.2025,0.404243,1.877133,0,0,32.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,32.3,35.16,0.5665039999999997,0.0,,,7.302890648341791,0.0
32.2,32.2,56.9,0.3969,0.404243,1.877133,0,-1,32.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,32.2,33.97,0.5077179999999999,0.0,,,7.202890648341796,0.0
30.9,31.127116,63.0,0.2916,0.404243,1.006826,0,0,32.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,29.1,31.26,0.37384399999999984,0.0,,,4.102890648341795,0.0
29.1,30.080894,69.3,0.1444,0.62363,1.12628,0,0,25.0,Female,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,0,BWh,1.65,59.1,31.4,31.29,0.3753259999999998,0.0,1.38,0.0,6.402890648341792,0.0
31.0,30.875251,64.4,0.7921,0.601441,1.006826,1,-1,47.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,28.9,30.61,0.34173399999999976,0.0,,,3.902890648341792,0.0
30.4,30.265783,67.8,1.3456,0.601441,1.877133,1,-1,47.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,31.4,31.3,0.3758199999999998,0.0,,,6.402890648341792,0.0
30.8,30.676202,65.2,0.7396,0.601441,1.006826,1,-1,47.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,28.8,30.49,0.3358059999999998,0.0,,,3.802890648341794,0.0
30.8,30.554998,66.1,0.6724,0.601441,1.006826,2,-1,47.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,29.0,30.62,0.342228,0.0,,,4.002890648341793,0.0
31.1,31.1,64.4,0.4761,0.601441,1.006826,1,-1,47.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,29.9,31.36,0.3787839999999998,0.0,,,4.902890648341792,0.0
31.1,31.229739,67.0,1.0816,0.601441,1.006826,1,-1,47.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,28.9,30.75,0.3486499999999999,0.0,,,3.902890648341792,0.0
31.8,31.8,64.8,0.7921,0.601441,1.006826,0,-1,47.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,30.0,31.84,0.40249599999999996,0.0,,,5.002890648341793,0.0
31.6,31.475397,65.3,0.7921,0.601441,1.006826,0,0,47.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,0,BWh,,,29.8,31.52,0.3866879999999999,0.0,,,4.802890648341794,0.0
30.0,31.213422,64.0,0.1849,0.601441,1.006826,1,-1,37.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,1,BWh,1.83,68.4,31.1,31.54,0.3876759999999999,0.0,1.5,0.0,6.102890648341795,0.0
31.4,28.963908,64.8,0.3721,0.601441,1.006826,1,-1,37.0,Male,Naturally Ventilated,Office,29.527778,desert (hot arid),Summer,24.860734,67.001136,1,BWh,,,29.8,31.05,0.36346999999999996,0.0,,,4.802890648341794,0.0
